"r","era","whip","so9","ba","obp","slg","r.1","era.1","whip.1","so9.1","ba.1","obp.1","slg.1"
5,"2.19512195121951","1.17516629711752","7.38359201773836","0.183431952662722","0.244565217391304","0.248360946745562",0,"3.21428571428571","1.16666666666667","7.71428571428571","0.213836477987421","0.254437869822485","0.396314465408805"
3,"1.71428571428571","0.928571428571429","7.5","0.178807947019868","0.275862068965517","0.264774834437086",5,"3.34883720930233","1.27906976744186","6.90697674418605","0.185897435897436","0.219512195121951","0.365410256410256"
3,"1.84090909090909","1.09090909090909","8.79545454545454","0.254545454545455","0.322404371584699","0.393963636363636",1,"3.47727272727273","1.25","6.75","0.203821656050955","0.236363636363636","0.407745222929936"
6,"2.04545454545455","1.20454545454545","9.20454545454546","0.25","0.319371727748691","0.412860465116279",10,"2.6","1.13333333333333","6.6","0.221518987341772","0.254545454545455","0.398810126582278"
1,"3.86877828054299","1.38009049773756","9.16289592760181","0.262569832402235","0.335","0.446949720670391",4,"3.32608695652174","1.08695652173913","7.04347826086957","0.236024844720497","0.280701754385965","0.372596273291925"
10,"6.10859728506787","1.58371040723982","7.12669683257919","0.255434782608696","0.336538461538462","0.385994565217391",7,"3.47727272727273","1.47727272727273","9","0.228395061728395","0.319148936170213","0.345611111111111"
6,"4.6046511627907","1.41860465116279","7.95348837209302","0.190184049079755","0.248587570621469","0.25140490797546",8,"5.31818181818182","1.65909090909091","9.20454545454546","0.260355029585799","0.348717948717949","0.402307692307692"
0,"4.71428571428571","1.52380952380952","7.92857142857143","0.23121387283237","0.26775956284153","0.335173410404624",2,"4.8","1.57777777777778","10.2","0.279761904761905","0.38","0.440303571428571"
2,"4.17073170731707","1.4390243902439","6.58536585365854","0.23121387283237","0.271739130434783","0.341086705202312",1,"4.2","1.44444444444444","10.6","0.265432098765432","0.356382978723404","0.431950617283951"
3,"5.55819477434679","1.54394299287411","11.5439429928741","0.239766081871345","0.323076923076923","0.379970760233918",2,"4.08163265306122","1.33786848072562","10.8163265306122","0.217647058823529","0.27807486631016","0.323329411764706"
5,"5.55819477434679","1.63895486935867","10.6888361045131","0.235294117647059","0.33502538071066","0.388029411764706",7,"3.88636363636364","1.29545454545455","10.6363636363636","0.238372093023256","0.296296296296296","0.331337209302326"
3,"4.39024390243902","1.52993348115299","6.78492239467849","0.273224043715847","0.354066985645933","0.409748633879781",2,"5.34441805225653","1.63895486935867","8.55106888361045","0.251428571428571","0.357843137254902","0.38832"
5,"4.6046511627907","1.62790697674419","8.37209302325581","0.293785310734463","0.368159203980099","0.417966101694915",0,"3.96751740139211","1.4385150812065","8.77030162412993","0.25","0.352941176470588","0.408818181818182"
4,"3.97674418604651","1.62790697674419","9","0.255813953488372","0.336734693877551","0.331186046511628",6,"3.75870069605568","1.415313225058","7.30858468677494","0.216867469879518","0.319371727748691","0.313066265060241"
3,"3.25531914893617","1.38297872340426","10.1489361702128","0.298342541436464","0.333333333333333","0.425403314917127",4,"3.68181818181818","1.45454545454545","7.36363636363636","0.2125","0.320855614973262","0.3185625"
8,"3.47727272727273","1.38636363636364","9","0.276470588235294","0.303370786516854","0.405882352941176",2,"3.88636363636364","1.36363636363636","6.95454545454545","0.245398773006135","0.326086956521739","0.398588957055215"
3,"3.47727272727273","1.45454545454545","8.59090909090909","0.293103448275862","0.336898395721925","0.442448275862069",5,"4","1.46666666666667","7.4","0.23780487804878","0.307692307692308","0.383920731707317"
1,"4.3953488372093","1.62790697674419","8.7906976744186","0.282485875706215","0.329842931937173","0.434779661016949",5,"3.8","1.44444444444444","6.8","0.25","0.324022346368715","0.38106875"
1,"3","1.24444444444444","7.8","0.26875","0.325714285714286","0.4185875",5,"5.31818181818182","1.52272727272727","6.34090909090909","0.205882352941176","0.285714285714286","0.394052941176471"
3,"3.27272727272727","1.13636363636364","7.97727272727273","0.259036144578313","0.308988764044944","0.385421686746988",5,"4.8","1.48888888888889","6.8","0.224852071005917","0.305263157894737","0.437905325443787"
1,"3.97674418604651","1.16279069767442","9.41860465116279","0.245508982035928","0.311475409836066","0.323275449101796",4,"4.6","1.48888888888889","6.4","0.242603550295858","0.312169312169312","0.461585798816568"
3,"3.41232227488152","0.971563981042654","10.2369668246445","0.220125786163522","0.291428571428571","0.308182389937107",6,"2.99287410926366","1.11638954869359","6.84085510688836","0.271186440677966","0.343434343434343","0.491423728813559"
4,"4.1504854368932","0.946601941747573","10.0485436893204","0.183544303797468","0.245614035087719","0.278487341772152",6,"3.20665083135392","1.11638954869359","6.6270783847981","0.270588235294118","0.354166666666667","0.4764"
1,"5.37313432835821","1.34328358208955","9.40298507462687","0.196319018404908","0.270718232044199","0.294503067484663",7,"2.93023255813953","1.11627906976744","7.74418604651163","0.28735632183908","0.36734693877551","0.471195402298851"
1,"3.5625","1.45833333333333","6.1875","0.222857142857143","0.292307692307692","0.308565714285714",0,"3.76744186046512","1.37209302325581","9.62790697674419","0.246913580246914","0.32972972972973","0.388913580246914"
2,"1.83673469387755","1.12244897959184","5.51020408163265","0.223463687150838","0.287878787878788","0.32963687150838",4,"2.8","1.11111111111111","10","0.207547169811321","0.290502793296089","0.333301886792453"
3,"1.8","0.888888888888889","4.2","0.225433526011561","0.271739130434783","0.358468208092486",4,"1.76086956521739","0.956521739130435","9.97826086956522","0.22360248447205","0.303867403314917","0.35404347826087"
4,"2.03619909502262","0.904977375565611","5.09049773755656","0.25","0.296296296296296","0.391954545454545",9,"1.76086956521739","0.891304347826087","10.1739130434783","0.203821656050955","0.267441860465116","0.312114649681529"
6,"2.15217391304348","0.978260869565217","10.3695652173913","0.253012048192771","0.320652173913043","0.427807228915663",3,"4.5","1.36363636363636","7.15909090909091","0.254335260115607","0.319371727748691","0.381306358381503"
1,"1.95652173913043","1.10869565217391","9.97826086956522","0.261904761904762","0.320652173913043","0.464416666666667",7,"3.8","1.28888888888889","8.4","0.271676300578035","0.34020618556701","0.381306358381503"
6,"3.27272727272727","1.22727272727273","9.20454545454546","0.266666666666667","0.327868852459016","0.472890909090909",5,"3.8","1.24444444444444","8.8","0.266666666666667","0.345549738219895","0.357260606060606"
4,"3.68181818181818","1.31818181818182","8.79545454545454","0.292397660818713","0.360824742268041","0.53219298245614",5,"5","1.68888888888889","7.8","0.248484848484848","0.301675977653631","0.442284848484848"
15,"4.18604651162791","1.32558139534884","8.37209302325581","0.284883720930233","0.358585858585859","0.488255813953488",4,"4.4","1.6","7.2","0.2125","0.270114942528736","0.34350625"
2,"4.6046511627907","1.30232558139535","8.58139534883721","0.302702702702703","0.371428571428571","0.502524324324324",4,"6.4","1.84444444444444","6.8","0.216049382716049","0.268571428571429","0.351586419753086"
11,"2.34782608695652","0.869565217391304","7.6304347826087","0.277456647398844","0.342105263157895","0.508687861271676",1,"4.92857142857143","1.33333333333333","7.5","0.296703296703297","0.364077669902913","0.461412087912088"
6,"2","0.866666666666667","8.8","0.310344827586207","0.387755102040816","0.59214367816092",2,"5.65116279069767","1.41860465116279","8.37209302325581","0.293478260869565","0.36231884057971","0.467244565217391"
13,"2.2","0.933333333333333","9.2","0.283236994219653","0.357512953367876","0.560705202312139",3,"5.65116279069767","1.41860465116279","7.53488372093023","0.275280898876405","0.338383838383838","0.410084269662921"
4,"1.6","1.04444444444444","6.4","0.274853801169591","0.320855614973262","0.444637426900585",5,"6.75","1.63636363636364","7.15909090909091","0.275280898876405","0.356435643564356","0.449432584269663"
2,"2.38938053097345","1.28318584070796","6.76991150442478","0.281767955801105","0.321428571428571","0.464276243093923",6,"6.6","1.66666666666667","7","0.242603550295858","0.336734693877551","0.366887573964497"
10,"2.64705882352941","1.33484162895928","6.71945701357466","0.278409090909091","0.321052631578947","0.488857954545455",11,"6.06521739130435","1.54347826086957","6.84782608695652","0.261904761904762","0.353846153846154","0.404738095238095"
2,"4.47867298578199","1.35071090047393","7.46445497630332","0.197530864197531","0.28804347826087","0.333314814814815",5,"2.40875912408759","1.3625304136253","10.7299270072993","0.240740740740741","0.313186813186813","0.290098765432099"
6,"5.46116504854369","1.48058252427184","6.77184466019417","0.192546583850932","0.276243093922652","0.310527950310559",7,"2.84671532846715","1.26520681265207","11.6058394160584","0.2375","0.291428571428571","0.2937875"
4,"5.46116504854369","1.57766990291262","6.77184466019417","0.213414634146341","0.297297297297297","0.371890243902439",6,"3.20665083135392","1.16389548693587","11.3301662707838","0.266666666666667","0.308571428571429","0.357509090909091"
4,"3.375","1.04166666666667","10.5","0.287425149700599","0.33879781420765","0.389281437125749",6,"5.52272727272727","1.63636363636364","7.77272727272727","0.278787878787879","0.347826086956522","0.454327272727273"
8,"3.4468085106383","1.06382978723404","10.3404255319149","0.276470588235294","0.331550802139037","0.382394117647059",3,"4.4","1.57777777777778","8","0.298136645962733","0.369565217391304","0.496813664596273"
3,"3.4468085106383","1.04255319148936","9","0.292134831460674","0.341968911917098","0.415915730337079",2,"6","1.77777777777778","5.6","0.285714285714286","0.342541436464088","0.465863354037267"
17,"3.4468085106383","1.04255319148936","8.61702127659574","0.295081967213115","0.351485148514851","0.41007650273224",7,"4.8","1.68888888888889","6","0.279503105590062","0.335195530726257","0.422347826086957"
5,"4.02127659574468","1.04255319148936","8.42553191489362","0.316062176165803","0.372093023255814","0.513072538860104",9,"2.87234042553191","1.23404255319149","6.12765957446809","0.227848101265823","0.282352941176471","0.360746835443038"
1,"4.81395348837209","1.27906976744186","7.32558139534884","0.324324324324324","0.379807692307692","0.529816216216216",4,"3","1.15555555555556","6.4","0.269230769230769","0.325443786982249","0.448653846153846"
3,"4.15384615384615","1.34615384615385","9","0.263681592039801","0.331838565022422","0.388124378109453",4,"4.5","1.59090909090909","5.93181818181818","0.222222222222222","0.276923076923077","0.3167"
9,"5.28260869565217","1.47826086956522","8.21739130434783","0.278947368421053","0.341232227488152","0.389547368421053",3,"4.2","1.6","7.2","0.219653179190751","0.284210526315789","0.352618497109827"
3,"4.69565217391304","1.3695652173913","8.60869565217391","0.295918367346939","0.354838709677419","0.464336734693877",5,"4.89130434782609","1.60869565217391","7.23913043478261","0.215116279069767","0.28042328042328","0.372122093023256"
6,"5","1.48888888888889","5.8","0.259259259259259","0.314606741573034","0.394864197530864",4,"3.375","1.41666666666667","7.875","0.209302325581395","0.297435897435897","0.354825581395349"
5,"5.2","1.51111111111111","6.4","0.268292682926829","0.314285714285714","0.432743902439024",4,"4.125","1.45833333333333","8.25","0.215116279069767","0.284210526315789","0.378058139534884"
10,"4.30434782608696","1.26086956521739","7.82608695652174","0.25","0.293103448275862","0.451243902439024",4,"4.78723404255319","1.48936170212766","8.04255319148936","0.232558139534884","0.290322580645161","0.389686046511628"
2,"4.8502994011976","1.57684630738523","8.98203592814371","0.277227722772277","0.32579185520362","0.455227722772277",3,"2.4","1.04444444444444","7.6","0.286549707602339","0.324175824175824","0.502888888888889"
5,"4.39918533604888","1.58859470468432","8.61507128309572","0.261306532663317","0.31981981981982","0.431924623115578",0,"2.6","1.15555555555556","8.2","0.29585798816568","0.340659340659341","0.538514792899408"
0,"3.55509355509355","1.37214137214137","9.16839916839917","0.257894736842105","0.317757009345794","0.436536842105263",3,"3.4","1.15555555555556","8","0.266666666666667","0.306818181818182","0.478939393939394"
0,"2.86624203821656","1.27388535031847","8.78980891719745","0.217877094972067","0.28921568627451","0.390821229050279",1,"1.6","0.955555555555556","10.2","0.289308176100629","0.353932584269663","0.402320754716981"
10,"1.5","0.928571428571429","8.35714285714286","0.168831168831169","0.233918128654971","0.311506493506494",3,"0.8","0.733333333333333","9.4","0.270967741935484","0.329411764705882","0.361116129032258"
5,"1.92857142857143","1.0952380952381","9.21428571428571","0.185897435897436","0.241176470588235","0.301217948717949",4,"2.8","0.911111111111111","9.8","0.288343558282209","0.357142857142857","0.417104294478528"
7,"3.27272727272727","1.47727272727273","7.77272727272727","0.262857142857143","0.326424870466321","0.371422857142857",1,"2.09302325581395","1.06976744186047","9","0.19375","0.244186046511628","0.31241875"
3,"2.25","1.34090909090909","6.54545454545455","0.285714285714286","0.343434343434343","0.42856043956044",7,"3.34883720930233","1.32558139534884","8.37209302325581","0.186335403726708","0.238372093023256","0.292012422360248"
1,"3.13953488372093","1.48837209302326","6.90697674418605","0.289617486338798","0.329896907216495","0.431513661202186",4,"3.47727272727273","1.38636363636364","7.56818181818182","0.251461988304094","0.296703296703297","0.374251461988304"
5,"4.09090909090909","1.40692640692641","8.18181818181818","0.275675675675676","0.304568527918782","0.432313513513513",3,"3.4","1.31111111111111","8.4","0.293785310734463","0.335106382978723","0.457531073446328"
3,"3.8961038961039","1.19047619047619","7.20779220779221","0.28804347826087","0.326633165829146","0.418472826086957",5,"3.8","1.31111111111111","7.2","0.263157894736842","0.303867403314917","0.42087134502924"
5,"4.18141592920354","1.23893805309735","7.16814159292035","0.261111111111111","0.306122448979592","0.355488888888889",4,"3.4","1.15555555555556","7.8","0.273809523809524","0.306818181818182","0.452196428571429"
3,"3.04780876494024","1.19521912350598","6.81274900398406","0.248730964467005","0.295774647887324","0.335020304568528",9,"2.88","1.1","7.92","0.275132275132275","0.311557788944724","0.417661375661376"
9,"3.6","1.3","9","0.283422459893048","0.350961538461538","0.411898395721925",3,"2.45454545454545","1.13636363636364","5.52272727272727","0.304093567251462","0.338624338624339","0.450169590643275"
6,"3.6","1.4","8.8","0.317919075144509","0.38659793814433","0.526173410404624",2,"4.09090909090909","1.40909090909091","5.11363636363636","0.314285714285714","0.350515463917526","0.451325714285714"
5,"3.4","1.26666666666667","9","0.305882352941176","0.382198952879581","0.476605882352941",2,"4.29545454545455","1.56818181818182","5.72727272727273","0.259036144578313","0.284090909090909","0.355379518072289"
1,"3","1.24444444444444","9.2","0.285714285714286","0.362244897959184","0.462988571428571",5,"5.11363636363636","1.61363636363636","6.34090909090909","0.255952380952381","0.290502793296089","0.368958333333333"
3,"2.86363636363636","1.29545454545455","10.4318181818182","0.280701754385965","0.362694300518135","0.467941520467836",4,"4.8","1.6","6.2","0.262569832402235","0.336633663366337","0.402536312849162"
8,"3.34883720930233","1.25581395348837","9","0.267441860465116","0.350515463917526","0.441976744186046",2,"4.8","1.53333333333333","7.2","0.257309941520468","0.329842931937173","0.392111111111111"
1,"3.13953488372093","1.25581395348837","9.62790697674419","0.252941176470588","0.333333333333333","0.3942",3,"5.4","1.53333333333333","6.6","0.214723926380368","0.296703296703297","0.319337423312883"
1,"3.42857142857143","1.35714285714286","9.21428571428571","0.216867469879518","0.291891891891892","0.355457831325301",2,"2.57142857142857","1.30952380952381","5.78571428571429","0.253086419753086","0.336898395721925","0.358308641975309"
4,"2.92841648590022","1.17136659436009","8.39479392624729","0.19774011299435","0.270408163265306","0.276768361581921",6,"2.25","1.22916666666667","7.5","0.234285714285714","0.306122448979592","0.325971428571429"
5,"2.92841648590022","1.14967462039046","8.00433839479393","0.209944751381215","0.271356783919598","0.303734806629834",7,"1.6530612244898","1.06122448979592","7.89795918367347","0.265536723163842","0.326530612244898","0.412581920903955"
10,"3.31887201735358","1.12798264642082","8.59002169197397","0.229508196721311","0.292079207920792","0.343978142076503",3,"1.98","1.14","8.28","0.269662921348315","0.32994923857868","0.432601123595506"
5,"2.29787234042553","1.04255319148936","9.57446808510638","0.210843373493976","0.266666666666667","0.283228915662651",2,"3.51409978308026","1.01952277657267","8.00433839479393","0.251366120218579","0.318627450980392","0.398770491803279"
0,"2.1063829787234","1","9.95744680851064","0.238372093023256","0.297872340425532","0.360546511627907",2,"3.82165605095541","1.01910828025478","8.02547770700637","0.262032085561497","0.323671497584541","0.417064171122995"
6,"1.76086956521739","0.978260869565217","9.39130434782609","0.232142857142857","0.289617486338798","0.35725",5,"3.97674418604651","1.04651162790698","7.95348837209302","0.272189349112426","0.324324324324324","0.455568047337278"
2,"5.6","1.31111111111111","5.2","0.27906976744186","0.360824742268041","0.40128488372093",12,"4.09090909090909","1.06818181818182","8.18181818181818","0.292397660818713","0.349206349206349","0.479555555555556"
0,"7.15909090909091","1.63636363636364","5.72727272727273","0.284090909090909","0.360406091370558","0.409232954545455",2,"3","1.06666666666667","7.6","0.313953488372093","0.371727748691099","0.500139534883721"
3,"6.06976744186047","1.48837209302326","6.69767441860465","0.268571428571429","0.346938775510204","0.354554285714286",4,"2.4","1.06666666666667","8.4","0.269938650306748","0.329608938547486","0.386668711656442"
6,"4.5","1.26086956521739","8.80434782608696","0.216867469879518","0.285714285714286","0.3735",10,"2.0625","0.9375","7.875","0.258823529411765","0.309782608695652","0.405935294117647"
3,"5.78571428571429","1.5","8.57142857142857","0.240740740740741","0.299435028248588","0.358043209876543",0,"1.875","1","8.25","0.255952380952381","0.32258064516129","0.393059523809524"
4,"5.57142857142857","1.38095238095238","10.0714285714286","0.226190476190476","0.268156424581006","0.327470238095238",1,"2.4375","1.02083333333333","7.875","0.228070175438596","0.297872340425532","0.368637426900585"
7,"1.44","0.92","8.64","0.197604790419162","0.26775956284153","0.323221556886228",5,"5","1.37777777777778","5.6","0.236686390532544","0.285714285714286","0.41992899408284"
5,"1.98","0.98","7.74","0.208333333333333","0.281081081081081","0.333333333333333",0,"6.2","1.48888888888889","5.8","0.221556886227545","0.276243093922652","0.407"
1,"1.91489361702128","0.978723404255319","7.46808510638298","0.233128834355828","0.297752808988764","0.404981595092025",4,"6","1.48888888888889","6.4","0.207317073170732","0.272222222222222","0.371951219512195"
5,"3.76744186046512","1.3953488372093","7.11627906976744","0.27683615819209","0.343434343434343","0.423920903954802",1,"2.65909090909091","1.09090909090909","7.36363636363636","0.232704402515723","0.294797687861272","0.390088050314465"
2,"2.25","1.06818181818182","7.77272727272727","0.233918128654971","0.301587301587302","0.380152046783626",3,"2.86363636363636","1.15909090909091","8.38636363636364","0.215189873417722","0.266272189349112","0.348291139240506"
1,"2.71461716937355","1.11368909512761","7.51740139211137","0.193939393939394","0.256983240223464","0.290957575757576",3,"2.25","1","8.59090909090909","0.254545454545455","0.293103448275862","0.381993939393939"
6,"2.4","1.11111111111111","10.4","0.292397660818713","0.347593582887701","0.403426900584795",1,"4.6","1.4","5.8","0.234939759036145","0.278409090909091","0.337427710843374"
3,"2.4","1.24444444444444","9.2","0.299435028248588","0.348958333333333","0.434971751412429",2,"5.28260869565217","1.34782608695652","6.45652173913043","0.248520710059172","0.302197802197802","0.331384615384615"
4,"2.29787234042553","1.29787234042553","9","0.27807486631016","0.328358208955224","0.427802139037433",3,"3.9375","1.16666666666667","7.5","0.247191011235955","0.33","0.326039325842697"
12,"2.72093023255814","1.25581395348837","7.53488372093023","0.263157894736842","0.313829787234043","0.362695906432749",1,"1.72340425531915","1.23404255319149","8.61702127659574","0.251336898395722","0.298507462686567","0.368989304812834"
4,"2.72093023255814","1.32558139534884","9.2093023255814","0.318918918918919","0.369458128078818","0.502675675675676",2,"3.375","1.45833333333333","7.875","0.253968253968254","0.303921568627451","0.359730158730159"
0,"2.93023255813953","1.34883720930233","9.83720930232558","0.32972972972973","0.390243902439024","0.518891891891892",7,"3.9375","1.6875","8.4375","0.247311827956989","0.308823529411765","0.34941935483871"
11,"3.13953488372093","1.37209302325581","9","0.32972972972973","0.378109452736318","0.486427027027027",4,"3.75","1.60416666666667","9.375","0.243093922651934","0.303030303030303","0.35914364640884"
12,"4.6","1.44444444444444","7.4","0.303664921465969","0.350710900473934","0.465979057591623",3,"2.25","1","8.4375","0.25","0.298342541436464","0.38114880952381"
4,"6.26086956521739","1.69565217391304","7.43478260869565","0.306010928961749","0.382775119617225","0.491874316939891",3,"4.5","1.25","7.875","0.232142857142857","0.293478260869565","0.345327380952381"
2,"6.06521739130435","1.76086956521739","6.65217391304348","0.245614035087719","0.328205128205128","0.409426900584795",8,"3.32608695652174","1.04347826086957","8.21739130434783","0.253086419753086","0.314606741573034","0.370487654320988"
0,"6.8","1.84444444444444","7.4","0.230769230769231","0.301587301587302","0.373005917159763",2,"3.6","0.977777777777778","7.6","0.271604938271605","0.333333333333333","0.419783950617284"
2,"3.6","0.977777777777778","8","0.267080745341615","0.325842696629214","0.397503105590062",7,"3.2","1.28888888888889","7.2","0.285714285714286","0.320224719101124","0.440380952380952"
4,"5.11363636363636","1.22727272727273","7.77272727272727","0.263473053892216","0.316939890710383","0.40714371257485",5,"2.6","1.28888888888889","6.6","0.287425149700599","0.333333333333333","0.419197604790419"
4,"3.76744186046512","1.04651162790698","8.7906976744186","0.272727272727273","0.318435754189944","0.418309090909091",6,"3.2","1.26666666666667","7.2","0.271604938271605","0.322033898305085","0.419746913580247"
1,"4.07142857142857","1.28571428571429","8.35714285714286","0.275449101796407","0.331521739130435","0.401251497005988",3,"3.13953488372093","1.02325581395349","7.95348837209302","0.258426966292135","0.323076923076923","0.342696629213483"
4,"4.39024390243902","1.34146341463415","8.5609756097561","0.255952380952381","0.3","0.345261904761905",2,"2.93023255813953","1.13953488372093","8.7906976744186","0.268571428571429","0.321052631578947","0.365674285714286"
2,"4.82926829268293","1.51219512195122","10.0975609756098","0.247058823529412","0.298913043478261","0.335247058823529",0,"3.13953488372093","1.18604651162791","8.37209302325581","0.264367816091954","0.321052631578947","0.350655172413793"
2,"3.21428571428571","1.21428571428571","11.1428571428571","0.235294117647059","0.284153005464481","0.311776470588235",1,"2.25","1","6.95454545454545","0.234939759036145","0.284916201117318","0.319427710843373"
4,"2.1063829787234","1.08510638297872","10.7234042553191","0.213114754098361","0.27","0.27303825136612",5,"5.10204081632653","1.42857142857143","6.73469387755102","0.311764705882353","0.365079365079365","0.535241176470588"
7,"2.05821205821206","0.997920997920998","11.6008316008316","0.211640211640212","0.241206030150754","0.301455026455026",3,"4.5","1.28260869565217","6.06521739130435","0.3125","0.360824742268041","0.505744318181818"
7,"2.0162932790224","1.0183299389002","12.6476578411405","0.225130890052356","0.268292682926829","0.345429319371728",2,"5.08695652173913","1.43478260869565","4.69565217391304","0.299435028248588","0.342105263157895","0.46909604519774"
2,"4.6","1.31111111111111","7.6","0.291666666666667","0.35978835978836","0.398928571428571",0,"2.0162932790224","0.936863543788187","12.2810590631365","0.255102040816327","0.295774647887324","0.372372448979592"
7,"3.2","1.17777777777778","8","0.284023668639053","0.333333333333333","0.396479289940828",1,"2.38289205702648","1.05906313645621","12.0977596741344","0.257731958762887","0.308411214953271","0.365778350515464"
4,"2.8","1.22222222222222","7.2","0.28735632183908","0.324324324324324","0.385011494252874",6,"3.79157427937916","1.26385809312639","12.5720620842572","0.259668508287293","0.311557788944724","0.364624309392265"
0,"6.90697674418605","1.65116279069767","7.95348837209302","0.26219512195122","0.333333333333333","0.371890243902439",1,"3.6","1.28888888888889","11.2","0.254437869822485","0.335051546391753","0.360887573964497"
2,"7.07142857142857","1.5952380952381","8.35714285714286","0.244047619047619","0.304347826086957","0.333380952380952",0,"3","1.2","10.8","0.226415094339623","0.307692307692308","0.314490566037736"
2,"4.92857142857143","1.33333333333333","8.78571428571429","0.224242424242424","0.275280898876405","0.296939393939394",7,"2.8","1.2","10","0.178807947019868","0.260355029585799","0.251596026490066"
5,"4.8","1.46666666666667","5.4","0.337349397590361","0.381720430107527","0.542271084337349",6,"4.4","1.24444444444444","8.2","0.275862068965517","0.347150259067358","0.471201149425287"
1,"5.52272727272727","1.47727272727273","6.13636363636364","0.329341317365269","0.379679144385027","0.491065868263473",0,"4.8","1.26666666666667","7.8","0.255952380952381","0.32258064516129","0.428488095238095"
4,"4.90909090909091","1.27272727272727","7.56818181818182","0.303571428571429","0.358288770053476","0.458375",5,"3.71739130434783","1.23913043478261","8.80434782608696","0.234567901234568","0.320652173913043","0.388728395061728"
4,"5.72727272727273","1.34090909090909","8.38636363636364","0.271084337349398","0.316666666666667","0.421716867469879",5,"1.84090909090909","0.977272727272727","7.97727272727273","0.239520958083832","0.272727272727273","0.371233532934132"
3,"3.97674418604651","1.11627906976744","7.95348837209302","0.276470588235294","0.32972972972973","0.417605882352941",2,"2.2","1.08888888888889","8","0.253086419753086","0.306818181818182","0.407277777777778"
2,"3.55813953488372","1.13953488372093","7.32558139534884","0.245508982035928","0.304347826086957","0.371131736526946",4,"2.6","1.22222222222222","8.6","0.269938650306748","0.322033898305085","0.429331288343558"
3,"2.93023255813953","1.18604651162791","6.27906976744186","0.239520958083832","0.293478260869565","0.365263473053892",1,"2.8","1.4","8","0.25","0.313953488372093","0.397339743589744"
1,"2.93478260869565","1.32608695652174","9.19565217391304","0.254658385093168","0.310344827586207","0.391490683229814",12,"3.13953488372093","1.18604651162791","6.06976744186047","0.238095238095238","0.293478260869565","0.368964285714286"
1,"4.90909090909091","1.5","8.59090909090909","0.219354838709677","0.275449101796407","0.322761290322581",3,"2.09302325581395","1.02325581395349","5.65116279069767","0.289772727272727","0.345360824742268","0.403261363636364"
10,"5.23255813953488","1.46511627906977","7.74418604651163","0.169934640522876","0.20625","0.222274509803922",9,"1.22727272727273","0.840909090909091","5.52272727272727","0.280701754385965","0.320652173913043","0.391748538011696"
2,"2.09302325581395","1.09302325581395","6.90697674418605","0.164473684210526","0.234939759036145","0.236756578947368",8,"2.45454545454545","0.954545454545455","6.13636363636364","0.302857142857143","0.347368421052632","0.474245714285714"
1,"3.64285714285714","1.28571428571429","7.5","0.152866242038217","0.217647058823529","0.229191082802548",2,"2","0.933333333333333","7","0.310344827586207","0.366492146596859","0.55735632183908"
12,"3.73170731707317","1.29268292682927","7.24390243902439","0.165605095541401","0.229411764705882","0.267305732484076",10,"2","1.02222222222222","7.2","0.335227272727273","0.382198952879581","0.596579545454545"
5,"4.21276595744681","1.38297872340426","7.27659574468085","0.316666666666667","0.370558375634518","0.594477777777778",4,"3.1304347826087","1.21739130434783","9.39130434782609","0.240963855421687","0.268571428571429","0.397710843373494"
3,"4.77551020408163","1.42857142857143","7.71428571428571","0.308900523560209","0.363636363636364","0.591685863874346",6,"3.75","1.20833333333333","7.6875","0.241573033707865","0.271276595744681","0.404584269662921"
6,"4.5","1.45833333333333","7.875","0.278688524590164","0.34","0.508284153005464",1,"3.1875","1.1875","8.0625","0.283333333333333","0.323076923076923","0.505744444444444"
4,"2.34782608695652","0.956521739130435","8.80434782608696","0.238993710691824","0.325966850828729","0.364893081761006",7,"4.29545454545455","1.47727272727273","6.95454545454545","0.28","0.328042328042328","0.497142857142857"
3,"3.6","1.11111111111111","9","0.233128834355828","0.315217391304348","0.343699386503067",10,"3.8","1.28888888888889","5.8","0.299435028248588","0.328042328042328","0.542271186440678"
10,"4.5","1.22727272727273","7.36363636363636","0.226993865030675","0.317204301075269","0.349748466257669",11,"4.2","1.33333333333333","5.8","0.312138728323699","0.340425531914894","0.549104046242775"
5,"5.55819477434679","1.35391923990499","6.84085510688836","0.277456647398844","0.355670103092784","0.416294797687861",1,"5","1.48888888888889","7.2","0.316091954022989","0.350785340314136","0.540166666666667"
2,"5.52272727272727","1.68181818181818","8.59090909090909","0.261363636363636","0.32994923857868","0.375181818181818",8,"5.2","1.53333333333333","6.2","0.305882352941176","0.342245989304813","0.5117"
1,"5.44186046511628","1.74418604651163","9","0.270114942528736","0.335051546391753","0.390977011494253",12,"4.6","1.53333333333333","6","0.335294117647059","0.373684210526316","0.582317647058823"
9,"4","1.66666666666667","6","0.372222222222222","0.41","0.638966666666667",2,"6.42857142857143","1.85714285714286","7.28571428571429","0.291428571428571","0.373134328358209","0.428794285714286"
0,"3.8","1.55555555555556","6","0.379679144385027","0.415458937198068","0.657855614973262",5,"7.92857142857143","2.02380952380952","6.21428571428571","0.273255813953488","0.358585858585859","0.401255813953488"
1,"3","1.02380952380952","6","0.268571428571429","0.319371727748691","0.502805714285714",5,"2.30232558139535","1.04651162790698","5.44186046511628","0.285714285714286","0.321052631578947","0.354182857142857"
2,"3.73170731707317","1.21951219512195","4.82926829268293","0.216867469879518","0.273743016759777","0.409530120481928",3,"2.51162790697674","0.953488372093023","6.90697674418605","0.268292682926829","0.316666666666667","0.371798780487805"
