rk,boxscore,tm,ha,opp,r,ra,inn
89,/boxes/CIN/CIN201407060.shtml,MIL,@,CIN,2,4,
90,/boxes/MIL/MIL201407070.shtml,MIL,,PHI,2,3,
91,/boxes/MIL/MIL201407080.shtml,MIL,,PHI,7,9,
92,/boxes/MIL/MIL201407090.shtml,MIL,,PHI,1,4,
93,/boxes/MIL/MIL201407100.shtml,MIL,,PHI,1,9,
94,/boxes/MIL/MIL201407110.shtml,MIL,,STL,6,7,
95,/boxes/MIL/MIL201407120.shtml,MIL,,STL,2,10,
96,/boxes/MIL/MIL201407130.shtml,MIL,,STL,11,2,
97,/boxes/WAS/WAS201407180.shtml,MIL,@,WSN,4,2,
98,/boxes/WAS/WAS201407190.shtml,MIL,@,WSN,3,8,
99,/boxes/WAS/WAS201407200.shtml,MIL,@,WSN,4,5,
100,/boxes/MIL/MIL201407210.shtml,MIL,,CIN,5,2,
101,/boxes/MIL/MIL201407220.shtml,MIL,,CIN,4,3,
102,/boxes/MIL/MIL201407230.shtml,MIL,,CIN,5,1,
103,/boxes/MIL/MIL201407240.shtml,MIL,,NYM,9,1,
104,/boxes/MIL/MIL201407250.shtml,MIL,,NYM,2,3,
105,/boxes/MIL/MIL201407260.shtml,MIL,,NYM,5,2,
106,/boxes/MIL/MIL201407270.shtml,MIL,,NYM,0,2,
107,/boxes/TBA/TBA201407280.shtml,MIL,@,TBR,1,2,
108,/boxes/TBA/TBA201407290.shtml,MIL,@,TBR,1,5,
109,/boxes/TBA/TBA201407300.shtml,MIL,@,TBR,5,0,
110,/boxes/SLN/SLN201408010.shtml,MIL,@,STL,7,4,
111,/boxes/SLN/SLN201408020.shtml,MIL,@,STL,7,9,
112,/boxes/SLN/SLN201408030.shtml,MIL,@,STL,2,3,
113,/boxes/MIL/MIL201408050.shtml,MIL,,SFG,4,3,
114,/boxes/MIL/MIL201408060.shtml,MIL,,SFG,4,7,
115,/boxes/MIL/MIL201408070.shtml,MIL,,SFG,3,1,
116,/boxes/MIL/MIL201408080.shtml,MIL,,LAD,9,3,
117,/boxes/MIL/MIL201408090.shtml,MIL,,LAD,4,1,
118,/boxes/MIL/MIL201408100.shtml,MIL,,LAD,1,5,
119,/boxes/CHN/CHN201408110.shtml,MIL,@,CHC,3,1,
120,/boxes/CHN/CHN201408120.shtml,MIL,@,CHC,0,3,
121,/boxes/CHN/CHN201408130.shtml,MIL,@,CHC,2,4,
122,/boxes/CHN/CHN201408140.shtml,MIL,@,CHC,6,2,
123,/boxes/LAN/LAN201408150.shtml,MIL,@,LAD,6,3,
124,/boxes/LAN/LAN201408160.shtml,MIL,@,LAD,3,2,
125,/boxes/LAN/LAN201408170.shtml,MIL,@,LAD,7,2,
126,/boxes/MIL/MIL201408190.shtml,MIL,,TOR,6,1,
127,/boxes/MIL/MIL201408200.shtml,MIL,,TOR,5,9,
128,/boxes/MIL/MIL201408220.shtml,MIL,,PIT,3,8,
129,/boxes/MIL/MIL201408230.shtml,MIL,,PIT,2,10,
130,/boxes/MIL/MIL201408240.shtml,MIL,,PIT,4,3,
131,/boxes/SDN/SDN201408250.shtml,MIL,@,SDP,10,1,
132,/boxes/SDN/SDN201408260.shtml,MIL,@,SDP,1,4,
133,/boxes/SDN/SDN201408270.shtml,MIL,@,SDP,2,3,10
134,/boxes/SFN/SFN201408290.shtml,MIL,@,SFG,2,13,
135,/boxes/SFN/SFN201408300.shtml,MIL,@,SFG,1,3,
136,/boxes/SFN/SFN201408310.shtml,MIL,@,SFG,5,15,
137,/boxes/CHN/CHN201409010.shtml,MIL,@,CHC,2,4,
138,/boxes/CHN/CHN201409020.shtml,MIL,@,CHC,1,7,
139,/boxes/CHN/CHN201409030.shtml,MIL,@,CHC,2,6,
140,/boxes/MIL/MIL201409040.shtml,MIL,,STL,2,3,
141,/boxes/MIL/MIL201409050.shtml,MIL,,STL,6,2,
142,/boxes/MIL/MIL201409060.shtml,MIL,,STL,3,5,
143,/boxes/MIL/MIL201409070.shtml,MIL,,STL,1,9,
144,/boxes/MIL/MIL201409080.shtml,MIL,,MIA,4,6,
145,/boxes/MIL/MIL201409090.shtml,MIL,,MIA,3,6,
146,/boxes/MIL/MIL201409100.shtml,MIL,,MIA,4,1,
147,/boxes/MIL/MIL201409110.shtml,MIL,,MIA,4,2,
148,/boxes/MIL/MIL201409120.shtml,MIL,,CIN,3,2,
149,/boxes/MIL/MIL201409130.shtml,MIL,,CIN,1,5,
150,/boxes/MIL/MIL201409140.shtml,MIL,,CIN,9,2,
151,/boxes/SLN/SLN201409160.shtml,MIL,@,STL,3,2,12
152,/boxes/SLN/SLN201409170.shtml,MIL,@,STL,0,2,
153,/boxes/SLN/SLN201409180.shtml,MIL,@,STL,2,3,13
154,/boxes/PIT/PIT201409190.shtml,MIL,@,PIT,2,4,
155,/boxes/PIT/PIT201409200.shtml,MIL,@,PIT,1,0,
156,/boxes/PIT/PIT201409210.shtml,MIL,@,PIT,0,1,
157,/boxes/CIN/CIN201409230.shtml,MIL,@,CIN,1,3,
158,/boxes/CIN/CIN201409240.shtml,MIL,@,CIN,5,0,
159,/boxes/CIN/CIN201409250.shtml,MIL,@,CIN,3,5,
160,/boxes/MIL/MIL201409260.shtml,MIL,,CHC,4,6,
161,/boxes/MIL/MIL201409270.shtml,MIL,,CHC,2,1,
162,/boxes/MIL/MIL201409280.shtml,MIL,,CHC,2,5,
1,/boxes/CHA/CHA201403310.shtml,MIN,@,CHW,3,5,
2,/boxes/CHA/CHA201404020.shtml,MIN,@,CHW,6,7,11
3,/boxes/CHA/CHA201404030.shtml,MIN,@,CHW,10,9,
4,/boxes/CLE/CLE201404040.shtml,MIN,@,CLE,2,7,
5,/boxes/CLE/CLE201404050.shtml,MIN,@,CLE,7,3,
6,/boxes/CLE/CLE201404060.shtml,MIN,@,CLE,10,7,
7,/boxes/MIN/MIN201404070.shtml,MIN,,OAK,3,8,
8,/boxes/MIN/MIN201404090.shtml,MIN,,OAK,4,7,11
9,/boxes/MIN/MIN201404100.shtml,MIN,,OAK,1,6,
10,/boxes/MIN/MIN201404110.shtml,MIN,,KCR,10,1,
11,/boxes/MIN/MIN201404120.shtml,MIN,,KCR,7,1,
12,/boxes/MIN/MIN201404130.shtml,MIN,,KCR,4,3,
13,/boxes/MIN/MIN201404150.shtml,MIN,,TOR,3,9,
14,/boxes/MIN/MIN201404171.shtml,MIN,,TOR,7,0,
15,/boxes/MIN/MIN201404172.shtml,MIN,,TOR,9,5,
16,/boxes/KCA/KCA201404180.shtml,MIN,@,KCR,0,5,
17,/boxes/KCA/KCA201404190.shtml,MIN,@,KCR,4,5,
18,/boxes/KCA/KCA201404200.shtml,MIN,@,KCR,8,3,
19,/boxes/TBA/TBA201404220.shtml,MIN,@,TBR,3,7,
20,/boxes/TBA/TBA201404230.shtml,MIN,@,TBR,6,4,12
21,/boxes/TBA/TBA201404240.shtml,MIN,@,TBR,9,7,
22,/boxes/MIN/MIN201404250.shtml,MIN,,DET,6,10,
23,/boxes/MIN/MIN201404260.shtml,MIN,,DET,5,3,
24,/boxes/MIN/MIN201404300.shtml,MIN,,LAD,4,6,
25,/boxes/MIN/MIN201405011.shtml,MIN,,LAD,4,9,
26,/boxes/MIN/MIN201405012.shtml,MIN,,LAD,3,4,12
27,/boxes/MIN/MIN201405020.shtml,MIN,,BAL,0,3,
28,/boxes/MIN/MIN201405030.shtml,MIN,,BAL,6,1,
29,/boxes/MIN/MIN201405040.shtml,MIN,,BAL,5,2,
30,/boxes/CLE/CLE201405050.shtml,MIN,@,CLE,1,0,10
31,/boxes/CLE/CLE201405060.shtml,MIN,@,CLE,2,4,
32,/boxes/CLE/CLE201405070.shtml,MIN,@,CLE,3,4,
33,/boxes/CLE/CLE201405080.shtml,MIN,@,CLE,4,9,
34,/boxes/DET/DET201405090.shtml,MIN,@,DET,2,1,
35,/boxes/DET/DET201405100.shtml,MIN,@,DET,3,9,
36,/boxes/DET/DET201405110.shtml,MIN,@,DET,4,3,
37,/boxes/MIN/MIN201405130.shtml,MIN,,BOS,8,6,
38,/boxes/MIN/MIN201405140.shtml,MIN,,BOS,4,9,
39,/boxes/MIN/MIN201405150.shtml,MIN,,BOS,4,3,10
40,/boxes/MIN/MIN201405160.shtml,MIN,,SEA,5,4,
41,/boxes/MIN/MIN201405170.shtml,MIN,,SEA,4,3,
42,/boxes/MIN/MIN201405180.shtml,MIN,,SEA,2,6,
43,/boxes/SDN/SDN201405200.shtml,MIN,@,SDP,5,3,
44,/boxes/SDN/SDN201405210.shtml,MIN,@,SDP,2,0,
45,/boxes/SFN/SFN201405230.shtml,MIN,@,SFG,2,6,
46,/boxes/SFN/SFN201405240.shtml,MIN,@,SFG,1,2,
47,/boxes/SFN/SFN201405250.shtml,MIN,@,SFG,1,8,
48,/boxes/MIN/MIN201405260.shtml,MIN,,TEX,2,7,
49,/boxes/MIN/MIN201405270.shtml,MIN,,TEX,4,3,
50,/boxes/MIN/MIN201405280.shtml,MIN,,TEX,0,1,
51,/boxes/MIN/MIN201405290.shtml,MIN,,TEX,4,5,
52,/boxes/NYA/NYA201405300.shtml,MIN,@,NYY,6,1,
53,/boxes/NYA/NYA201405310.shtml,MIN,@,NYY,1,3,
54,/boxes/NYA/NYA201406010.shtml,MIN,@,NYY,7,2,
55,/boxes/MIL/MIL201406020.shtml,MIN,@,MIL,2,6,
56,/boxes/MIL/MIL201406030.shtml,MIN,@,MIL,6,4,
57,/boxes/MIN/MIN201406040.shtml,MIN,,MIL,6,4,
58,/boxes/MIN/MIN201406050.shtml,MIN,,MIL,5,8,
59,/boxes/MIN/MIN201406060.shtml,MIN,,HOU,4,5,
60,/boxes/MIN/MIN201406070.shtml,MIN,,HOU,8,0,
61,/boxes/MIN/MIN201406080.shtml,MIN,,HOU,5,14,
62,/boxes/TOR/TOR201406090.shtml,MIN,@,TOR,4,5,
63,/boxes/TOR/TOR201406100.shtml,MIN,@,TOR,4,0,
64,/boxes/TOR/TOR201406110.shtml,MIN,@,TOR,7,2,
65,/boxes/DET/DET201406130.shtml,MIN,@,DET,2,0,
66,/boxes/DET/DET201406140.shtml,MIN,@,DET,9,12,
67,/boxes/DET/DET201406150.shtml,MIN,@,DET,3,4,
68,/boxes/BOS/BOS201406160.shtml,MIN,@,BOS,0,1,
69,/boxes/BOS/BOS201406170.shtml,MIN,@,BOS,1,2,
70,/boxes/BOS/BOS201406180.shtml,MIN,@,BOS,1,2,10
71,/boxes/MIN/MIN201406190.shtml,MIN,,CHW,4,2,
72,/boxes/MIN/MIN201406200.shtml,MIN,,CHW,5,4,
73,/boxes/MIN/MIN201406210.shtml,MIN,,CHW,4,3,
74,/boxes/MIN/MIN201406220.shtml,MIN,,CHW,6,5,
75,/boxes/ANA/ANA201406240.shtml,MIN,@,LAA,6,8,
76,/boxes/ANA/ANA201406250.shtml,MIN,@,LAA,2,6,
77,/boxes/ANA/ANA201406260.shtml,MIN,@,LAA,4,6,
78,/boxes/TEX/TEX201406270.shtml,MIN,@,TEX,4,5,
79,/boxes/TEX/TEX201406280.shtml,MIN,@,TEX,0,5,
80,/boxes/TEX/TEX201406290.shtml,MIN,@,TEX,3,2,
81,/boxes/MIN/MIN201406300.shtml,MIN,,KCR,1,6,
82,/boxes/MIN/MIN201407010.shtml,MIN,,KCR,10,2,
83,/boxes/MIN/MIN201407020.shtml,MIN,,KCR,0,4,
84,/boxes/MIN/MIN201407030.shtml,MIN,,NYY,4,7,
85,/boxes/MIN/MIN201407040.shtml,MIN,,NYY,5,6,
86,/boxes/MIN/MIN201407050.shtml,MIN,,NYY,2,1,11
87,/boxes/MIN/MIN201407060.shtml,MIN,,NYY,7,9,
88,/boxes/SEA/SEA201407070.shtml,MIN,@,SEA,0,2,
89,/boxes/SEA/SEA201407080.shtml,MIN,@,SEA,2,0,
90,/boxes/SEA/SEA201407090.shtml,MIN,@,SEA,8,1,
91,/boxes/SEA/SEA201407100.shtml,MIN,@,SEA,4,2,
92,/boxes/COL/COL201407110.shtml,MIN,@,COL,2,6,
93,/boxes/COL/COL201407120.shtml,MIN,@,COL,9,3,
94,/boxes/COL/COL201407130.shtml,MIN,@,COL,13,5,
95,/boxes/MIN/MIN201407180.shtml,MIN,,TBR,2,6,
96,/boxes/MIN/MIN201407190.shtml,MIN,,TBR,1,5,
97,/boxes/MIN/MIN201407200.shtml,MIN,,TBR,3,5,
98,/boxes/MIN/MIN201407210.shtml,MIN,,CLE,4,3,
99,/boxes/MIN/MIN201407220.shtml,MIN,,CLE,2,8,
100,/boxes/MIN/MIN201407230.shtml,MIN,,CLE,3,1,
101,/boxes/MIN/MIN201407240.shtml,MIN,,CHW,2,5,
102,/boxes/MIN/MIN201407250.shtml,MIN,,CHW,5,9,
103,/boxes/MIN/MIN201407260.shtml,MIN,,CHW,0,7,
104,/boxes/MIN/MIN201407270.shtml,MIN,,CHW,4,3,
105,/boxes/KCA/KCA201407290.shtml,MIN,@,KCR,2,1,
106,/boxes/KCA/KCA201407300.shtml,MIN,@,KCR,2,3,
107,/boxes/KCA/KCA201407310.shtml,MIN,@,KCR,3,6,
108,/boxes/CHA/CHA201408010.shtml,MIN,@,CHW,8,10,
109,/boxes/CHA/CHA201408020.shtml,MIN,@,CHW,8,6,
110,/boxes/CHA/CHA201408030.shtml,MIN,@,CHW,16,3,
111,/boxes/MIN/MIN201408050.shtml,MIN,,SDP,3,1,
112,/boxes/MIN/MIN201408060.shtml,MIN,,SDP,4,5,10
113,/boxes/OAK/OAK201408070.shtml,MIN,@,OAK,0,3,
114,/boxes/OAK/OAK201408080.shtml,MIN,@,OAK,5,6,
115,/boxes/OAK/OAK201408090.shtml,MIN,@,OAK,4,9,
116,/boxes/OAK/OAK201408100.shtml,MIN,@,OAK,6,1,
117,/boxes/HOU/HOU201408110.shtml,MIN,@,HOU,4,2,
118,/boxes/HOU/HOU201408120.shtml,MIN,@,HOU,4,10,
119,/boxes/HOU/HOU201408130.shtml,MIN,@,HOU,3,1,
120,/boxes/MIN/MIN201408150.shtml,MIN,,KCR,5,6,
121,/boxes/MIN/MIN201408160.shtml,MIN,,KCR,4,1,
122,/boxes/MIN/MIN201408170.shtml,MIN,,KCR,6,12,
123,/boxes/MIN/MIN201408180.shtml,MIN,,KCR,4,6,
124,/boxes/MIN/MIN201408190.shtml,MIN,,CLE,5,7,
125,/boxes/MIN/MIN201408200.shtml,MIN,,CLE,0,5,
126,/boxes/MIN/MIN201408210.shtml,MIN,,CLE,4,1,
127,/boxes/MIN/MIN201408220.shtml,MIN,,DET,20,6,
128,/boxes/MIN/MIN201408231.shtml,MIN,,DET,12,4,
129,/boxes/MIN/MIN201408232.shtml,MIN,,DET,6,8,
130,/boxes/MIN/MIN201408240.shtml,MIN,,DET,4,13,
131,/boxes/KCA/KCA201408260.shtml,MIN,@,KCR,1,2,
132,/boxes/KCA/KCA201408270.shtml,MIN,@,KCR,1,6,
133,/boxes/KCA/KCA201408280.shtml,MIN,@,KCR,11,5,10
134,/boxes/BAL/BAL201408290.shtml,MIN,@,BAL,1,9,
135,/boxes/BAL/BAL201408300.shtml,MIN,@,BAL,2,3,
136,/boxes/BAL/BAL201408310.shtml,MIN,@,BAL,8,12,
137,/boxes/BAL/BAL201409010.shtml,MIN,@,BAL,6,4,
138,/boxes/MIN/MIN201409020.shtml,MIN,,CHW,3,6,10
139,/boxes/MIN/MIN201409030.shtml,MIN,,CHW,11,4,
140,/boxes/MIN/MIN201409040.shtml,MIN,,LAA,4,5,
141,/boxes/MIN/MIN201409050.shtml,MIN,,LAA,6,7,10
142,/boxes/MIN/MIN201409060.shtml,MIN,,LAA,5,8,
143,/boxes/MIN/MIN201409070.shtml,MIN,,LAA,4,14,
144,/boxes/CLE/CLE201409090.shtml,MIN,@,CLE,4,3,
145,/boxes/CLE/CLE201409111.shtml,MIN,@,CLE,2,8,
146,/boxes/CLE/CLE201409112.shtml,MIN,@,CLE,0,2,
147,/boxes/CHA/CHA201409131.shtml,MIN,@,CHW,1,5,
148,/boxes/CHA/CHA201409132.shtml,MIN,@,CHW,6,7,
149,/boxes/CHA/CHA201409140.shtml,MIN,@,CHW,6,4,
150,/boxes/MIN/MIN201409150.shtml,MIN,,DET,6,8,
151,/boxes/MIN/MIN201409160.shtml,MIN,,DET,4,3,
152,/boxes/MIN/MIN201409170.shtml,MIN,,DET,8,4,
153,/boxes/MIN/MIN201409190.shtml,MIN,,CLE,5,4,10
154,/boxes/MIN/MIN201409200.shtml,MIN,,CLE,3,7,
155,/boxes/MIN/MIN201409210.shtml,MIN,,CLE,2,7,
156,/boxes/MIN/MIN201409220.shtml,MIN,,ARI,2,6,
157,/boxes/MIN/MIN201409230.shtml,MIN,,ARI,6,3,
158,/boxes/MIN/MIN201409240.shtml,MIN,,ARI,2,1,
159,/boxes/DET/DET201409250.shtml,MIN,@,DET,2,4,
160,/boxes/DET/DET201409260.shtml,MIN,@,DET,11,4,
161,/boxes/DET/DET201409270.shtml,MIN,@,DET,12,3,
162,/boxes/DET/DET201409280.shtml,MIN,@,DET,0,3,
1,/boxes/NYN/NYN201403310.shtml,NYM,,WSN,7,9,10
2,/boxes/NYN/NYN201404020.shtml,NYM,,WSN,1,5,
3,/boxes/NYN/NYN201404030.shtml,NYM,,WSN,2,8,
4,/boxes/NYN/NYN201404040.shtml,NYM,,CIN,4,3,
5,/boxes/NYN/NYN201404050.shtml,NYM,,CIN,6,3,
6,/boxes/NYN/NYN201404060.shtml,NYM,,CIN,1,2,
7,/boxes/ATL/ATL201404080.shtml,NYM,@,ATL,4,0,
8,/boxes/ATL/ATL201404090.shtml,NYM,@,ATL,3,4,
9,/boxes/ATL/ATL201404100.shtml,NYM,@,ATL,6,4,
10,/boxes/ANA/ANA201404110.shtml,NYM,@,LAA,4,5,11
11,/boxes/ANA/ANA201404120.shtml,NYM,@,LAA,7,6,13
12,/boxes/ANA/ANA201404130.shtml,NYM,@,LAA,2,14,
13,/boxes/ARI/ARI201404140.shtml,NYM,@,ARI,7,3,
14,/boxes/ARI/ARI201404150.shtml,NYM,@,ARI,9,0,
15,/boxes/ARI/ARI201404160.shtml,NYM,@,ARI,5,2,
16,/boxes/NYN/NYN201404180.shtml,NYM,,ATL,0,6,
17,/boxes/NYN/NYN201404190.shtml,NYM,,ATL,5,7,
18,/boxes/NYN/NYN201404200.shtml,NYM,,ATL,4,3,14
19,/boxes/NYN/NYN201404210.shtml,NYM,,STL,2,0,
20,/boxes/NYN/NYN201404220.shtml,NYM,,STL,0,3,
21,/boxes/NYN/NYN201404230.shtml,NYM,,STL,3,2,
22,/boxes/NYN/NYN201404240.shtml,NYM,,STL,4,1,
23,/boxes/NYN/NYN201404250.shtml,NYM,,MIA,4,3,
24,/boxes/NYN/NYN201404260.shtml,NYM,,MIA,6,7,10
25,/boxes/NYN/NYN201404270.shtml,NYM,,MIA,4,0,
26,/boxes/PHI/PHI201404290.shtml,NYM,@,PHI,6,1,
27,/boxes/COL/COL201405010.shtml,NYM,@,COL,4,7,
28,/boxes/COL/COL201405020.shtml,NYM,@,COL,3,10,
29,/boxes/COL/COL201405030.shtml,NYM,@,COL,10,11,
30,/boxes/COL/COL201405040.shtml,NYM,@,COL,5,1,
31,/boxes/MIA/MIA201405050.shtml,NYM,@,MIA,3,4,
32,/boxes/MIA/MIA201405060.shtml,NYM,@,MIA,0,3,
33,/boxes/MIA/MIA201405070.shtml,NYM,@,MIA,0,1,
34,/boxes/NYN/NYN201405090.shtml,NYM,,PHI,2,3,11
35,/boxes/NYN/NYN201405100.shtml,NYM,,PHI,4,5,
36,/boxes/NYN/NYN201405110.shtml,NYM,,PHI,5,4,11
37,/boxes/NYA/NYA201405120.shtml,NYM,@,NYY,9,7,
38,/boxes/NYA/NYA201405130.shtml,NYM,@,NYY,12,7,
39,/boxes/NYN/NYN201405140.shtml,NYM,,NYY,0,4,
40,/boxes/NYN/NYN201405150.shtml,NYM,,NYY,0,1,
41,/boxes/WAS/WAS201405160.shtml,NYM,@,WSN,2,5,
42,/boxes/WAS/WAS201405170.shtml,NYM,@,WSN,5,2,
43,/boxes/WAS/WAS201405180.shtml,NYM,@,WSN,3,6,
44,/boxes/NYN/NYN201405200.shtml,NYM,,LAD,4,9,
45,/boxes/NYN/NYN201405210.shtml,NYM,,LAD,3,4,
46,/boxes/NYN/NYN201405220.shtml,NYM,,LAD,5,3,
47,/boxes/NYN/NYN201405240.shtml,NYM,,ARI,2,3,
48,/boxes/NYN/NYN201405251.shtml,NYM,,ARI,1,2,
49,/boxes/NYN/NYN201405252.shtml,NYM,,ARI,4,2,
50,/boxes/NYN/NYN201405260.shtml,NYM,,PIT,3,5,
51,/boxes/NYN/NYN201405270.shtml,NYM,,PIT,4,2,
52,/boxes/NYN/NYN201405280.shtml,NYM,,PIT,5,0,
53,/boxes/PHI/PHI201405290.shtml,NYM,@,PHI,4,1,
54,/boxes/PHI/PHI201405300.shtml,NYM,@,PHI,5,6,14
55,/boxes/PHI/PHI201405310.shtml,NYM,@,PHI,5,4,14
56,/boxes/PHI/PHI201406010.shtml,NYM,@,PHI,4,3,11
57,/boxes/PHI/PHI201406020.shtml,NYM,@,PHI,11,2,
58,/boxes/CHN/CHN201406030.shtml,NYM,@,CHC,1,2,
59,/boxes/CHN/CHN201406040.shtml,NYM,@,CHC,4,5,
60,/boxes/CHN/CHN201406050.shtml,NYM,@,CHC,4,7,
61,/boxes/SFN/SFN201406060.shtml,NYM,@,SFG,2,4,
62,/boxes/SFN/SFN201406070.shtml,NYM,@,SFG,4,5,
63,/boxes/SFN/SFN201406080.shtml,NYM,@,SFG,4,6,
64,/boxes/NYN/NYN201406100.shtml,NYM,,MIL,6,2,
65,/boxes/NYN/NYN201406110.shtml,NYM,,MIL,1,3,
66,/boxes/NYN/NYN201406120.shtml,NYM,,MIL,1,5,13
67,/boxes/NYN/NYN201406130.shtml,NYM,,SDP,6,2,
68,/boxes/NYN/NYN201406140.shtml,NYM,,SDP,0,5,
69,/boxes/NYN/NYN201406150.shtml,NYM,,SDP,3,1,
70,/boxes/SLN/SLN201406160.shtml,NYM,@,STL,2,6,
71,/boxes/SLN/SLN201406170.shtml,NYM,@,STL,2,5,
72,/boxes/SLN/SLN201406180.shtml,NYM,@,STL,3,2,
73,/boxes/MIA/MIA201406190.shtml,NYM,@,MIA,1,0,
74,/boxes/MIA/MIA201406200.shtml,NYM,@,MIA,2,3,
75,/boxes/MIA/MIA201406210.shtml,NYM,@,MIA,4,0,
76,/boxes/MIA/MIA201406220.shtml,NYM,@,MIA,11,5,
77,/boxes/NYN/NYN201406240.shtml,NYM,,OAK,10,1,
78,/boxes/NYN/NYN201406250.shtml,NYM,,OAK,5,8,
79,/boxes/PIT/PIT201406260.shtml,NYM,@,PIT,2,5,
80,/boxes/PIT/PIT201406270.shtml,NYM,@,PIT,2,3,11
81,/boxes/PIT/PIT201406280.shtml,NYM,@,PIT,5,3,
82,/boxes/PIT/PIT201406290.shtml,NYM,@,PIT,2,5,
83,/boxes/ATL/ATL201406300.shtml,NYM,@,ATL,3,5,
84,/boxes/ATL/ATL201407010.shtml,NYM,@,ATL,4,5,
85,/boxes/ATL/ATL201407020.shtml,NYM,@,ATL,1,3,
86,/boxes/NYN/NYN201407040.shtml,NYM,,TEX,6,5,
87,/boxes/NYN/NYN201407050.shtml,NYM,,TEX,3,5,
88,/boxes/NYN/NYN201407060.shtml,NYM,,TEX,8,4,
89,/boxes/NYN/NYN201407070.shtml,NYM,,ATL,4,3,11
90,/boxes/NYN/NYN201407080.shtml,NYM,,ATL,8,3,
91,/boxes/NYN/NYN201407090.shtml,NYM,,ATL,4,1,
92,/boxes/NYN/NYN201407100.shtml,NYM,,ATL,1,3,
93,/boxes/NYN/NYN201407110.shtml,NYM,,MIA,7,1,
94,/boxes/NYN/NYN201407120.shtml,NYM,,MIA,5,4,
95,/boxes/NYN/NYN201407130.shtml,NYM,,MIA,9,1,
96,/boxes/SDN/SDN201407180.shtml,NYM,@,SDP,5,4,
97,/boxes/SDN/SDN201407190.shtml,NYM,@,SDP,0,6,
98,/boxes/SDN/SDN201407200.shtml,NYM,@,SDP,1,2,
99,/boxes/SEA/SEA201407210.shtml,NYM,@,SEA,2,5,
100,/boxes/SEA/SEA201407220.shtml,NYM,@,SEA,3,1,
101,/boxes/SEA/SEA201407230.shtml,NYM,@,SEA,3,2,
102,/boxes/MIL/MIL201407240.shtml,NYM,@,MIL,1,9,
103,/boxes/MIL/MIL201407250.shtml,NYM,@,MIL,3,2,
104,/boxes/MIL/MIL201407260.shtml,NYM,@,MIL,2,5,
105,/boxes/MIL/MIL201407270.shtml,NYM,@,MIL,2,0,
106,/boxes/NYN/NYN201407280.shtml,NYM,,PHI,7,1,
107,/boxes/NYN/NYN201407290.shtml,NYM,,PHI,0,6,
108,/boxes/NYN/NYN201407300.shtml,NYM,,PHI,11,2,
109,/boxes/NYN/NYN201408010.shtml,NYM,,SFG,1,5,
110,/boxes/NYN/NYN201408020.shtml,NYM,,SFG,4,2,
111,/boxes/NYN/NYN201408030.shtml,NYM,,SFG,0,9,
112,/boxes/NYN/NYN201408040.shtml,NYM,,SFG,3,4,
113,/boxes/WAS/WAS201408050.shtml,NYM,@,WSN,6,1,
114,/boxes/WAS/WAS201408060.shtml,NYM,@,WSN,1,7,
115,/boxes/WAS/WAS201408070.shtml,NYM,@,WSN,3,5,13
116,/boxes/PHI/PHI201408080.shtml,NYM,@,PHI,5,4,
117,/boxes/PHI/PHI201408090.shtml,NYM,@,PHI,2,1,11
118,/boxes/PHI/PHI201408100.shtml,NYM,@,PHI,6,7,
119,/boxes/PHI/PHI201408110.shtml,NYM,@,PHI,5,3,
120,/boxes/NYN/NYN201408120.shtml,NYM,,WSN,1,7,
121,/boxes/NYN/NYN201408130.shtml,NYM,,WSN,2,3,
122,/boxes/NYN/NYN201408140.shtml,NYM,,WSN,1,4,
123,/boxes/NYN/NYN201408150.shtml,NYM,,CHC,3,2,
124,/boxes/NYN/NYN201408160.shtml,NYM,,CHC,7,3,
125,/boxes/NYN/NYN201408170.shtml,NYM,,CHC,1,2,
126,/boxes/NYN/NYN201408180.shtml,NYM,,CHC,1,4,
127,/boxes/OAK/OAK201408190.shtml,NYM,@,OAK,2,6,
128,/boxes/OAK/OAK201408200.shtml,NYM,@,OAK,8,5,
129,/boxes/LAN/LAN201408220.shtml,NYM,@,LAD,2,6,
130,/boxes/LAN/LAN201408230.shtml,NYM,@,LAD,4,7,
131,/boxes/LAN/LAN201408240.shtml,NYM,@,LAD,11,3,
132,/boxes/NYN/NYN201408260.shtml,NYM,,ATL,3,2,
133,/boxes/NYN/NYN201408270.shtml,NYM,,ATL,2,3,
134,/boxes/NYN/NYN201408280.shtml,NYM,,ATL,1,6,
135,/boxes/NYN/NYN201408290.shtml,NYM,,PHI,4,1,
136,/boxes/NYN/NYN201408300.shtml,NYM,,PHI,2,7,
137,/boxes/NYN/NYN201408310.shtml,NYM,,PHI,6,5,
138,/boxes/MIA/MIA201409010.shtml,NYM,@,MIA,6,9,
139,/boxes/MIA/MIA201409020.shtml,NYM,@,MIA,8,6,
140,/boxes/MIA/MIA201409030.shtml,NYM,@,MIA,4,3,
141,/boxes/CIN/CIN201409050.shtml,NYM,@,CIN,14,5,
142,/boxes/CIN/CIN201409060.shtml,NYM,@,CIN,1,2,
143,/boxes/CIN/CIN201409070.shtml,NYM,@,CIN,4,3,
144,/boxes/NYN/NYN201409080.shtml,NYM,,COL,3,2,
145,/boxes/NYN/NYN201409090.shtml,NYM,,COL,2,0,
146,/boxes/NYN/NYN201409100.shtml,NYM,,COL,2,0,
147,/boxes/NYN/NYN201409110.shtml,NYM,,WSN,2,6,
148,/boxes/NYN/NYN201409120.shtml,NYM,,WSN,4,3,
